,Cuisine,BusinessId
511,italian,nVtJOWn3XlL6MSZ-YnU6iA
512,italian,Irw7QQBsndbB2ATXeB4pYA
513,italian,rOYVPZLrPjp5zUcAz1buKA
514,italian,F8RLZFoTxOO_GBPJNjz3kA
515,italian,ieoPAi6nbdEkrwv4vGVSwg
516,italian,R-biStUvl2zuhIQFk40GsQ
517,italian,geTFpY84Tp-nVTXflnxtDA
518,italian,zv29TbzPs9-rD5ql0qWw5A
519,italian,6gzQLjzJk25ePm_JS7ZAug
520,italian,Njr_f1J5Pve35OyPdBljVA
521,italian,REC_m1Y4caJIXz8DDdgh-A
522,italian,CYYLEipRFmr73Hz6XNEzoQ
523,italian,QV8c6gkvQfBt3QMZxCt39A
524,italian,A5MHd0GjEb4P86UsNzUnig
525,italian,7zk4bUsLYR_Jw-Ol-3ao9A
526,italian,D0LsGudLqLabXbhEPMkw6A
527,italian,xTWpl9DgIkkr5B8h8_xUpA
528,italian,5ZEFbq_AQV5VQFG2JKYzlA
529,italian,EZNw56hywTm1PJNYOMbfHQ
530,italian,sppl_-Hw-UMX5tlTd_0poA
531,italian,505bv6h3VnN6SekdHCr8Sw
532,italian,7jG0JgpWs4APQRflhIyhhQ
533,italian,oqA75iXtO_h8YnsLmjLk8w
534,italian,wp5BpfUi9Aa4T0Gk0bnhag
535,italian,Xu8H24NxJJxEE-9wGp_AMA
536,italian,ktMtLr8mp4K7IGxUgCTs6Q
537,italian,1OZPOWZwJr-hpvMt6TD4ug
538,italian,I0i9YzRBQn6MKIUFIHpeBQ
539,italian,gU6_qALmeWysg2YXMzMrtw
540,italian,uBGjcW-GuYy_qSvMykuISA
541,italian,wTaomJ5xoi-c7R_xKFmcpA
542,italian,eVk4F9ixl89zyUHJ1G2Aiw
543,italian,3FCxi2imtP_wMgsgsqIQOw
544,italian,ndd1BQLqFINytM4kbkCjgQ
545,italian,wtfEOjfOWVuugf-SuCC5yA
546,italian,V7z1ZkTOtV-dNOKhZsAlMw
547,italian,Jwb556DrGTEZryeV7XgZmQ
548,italian,Ge3-8Np5Ot5Mt7EARrk6HA
549,italian,nTCFXqiQPTvDfnAxHfA64A
550,italian,_yMBdYh5p--WtF3n4a2iNw
551,italian,-7PnG_cD9VY-IfHGWzynmQ
552,italian,pGr5QuQU7Ur5GHLvXbT8bw
553,italian,Bx9ufqCtxxdl2l6pT3J45g
554,italian,0IwdwNnbro5RLLIlaxyfpQ
555,italian,7Oq1UdUHUGZGH_QI6N-0LQ
556,italian,DynFEEWtMX76qeqviUbOdA
557,italian,_V7YsDQ4Lb41rqfkuPzm1w
558,italian,xzN2k19JXDYjOWAhNw62aw
559,italian,m4MPLIv-WsGdcB7GReE06Q
560,italian,4eGCuMwKRCCrYHOobEsFpA
561,italian,NPnWsPxOpG91GHx74S27Uw
562,italian,HV5DMBmEpQ_Nu6NSekJquA
563,italian,bL_SxpTTk8Y25mRFmhap6w
564,italian,Z6WOPnG83sgn65SmeyGqAw
565,italian,8-Ug0Zjs5sL6MARspRJ7CA
566,italian,JL_p-OHtSEYVfoeLQQgqDA
567,italian,uYHN9Vw3V1ajDGRnNDtbYw
568,italian,blaTQKod-nz94F3Fm_ZoYQ
569,italian,X97pE0LRWOng1q66kjAz1g
570,italian,9W_dg9fvb-z8DBye2jfGiQ
571,italian,wve8fP5lc3jyfhMI7uu4yw
572,italian,8XHbZIKDQbXhyKIGiukVeQ
573,italian,I8wk0uwL6R0RhSprSlPvNw
574,italian,vegSCksJy6SI8WUGttLH-w
575,italian,qs5x7OfTtpgQ4xQeN7N4Iw
576,italian,9lDqOfKeEB15AWfsWIq8mA
577,italian,FON3TceJNsTC0I0mzBwOKg
578,italian,EJOpdpy6QPTtmC7Fn04yHw
579,italian,4XX-zF8h5Lvrr22_tqU6-Q
580,italian,lA6IvTF7J8fNC5puhyS3PA
581,italian,OAjh4nXExPlr5lQQ3OZqmg
582,italian,jol3Ay0RMCdJd0eSZdKOEQ
583,italian,HD0e3eHwv573qHZOJJitWg
584,italian,5uUs2b4bQdS3WS8z16LJKw
585,italian,n2xFYgwuo1-ToqNnCkvdtg
586,italian,sRH-6ZY0gDbS4DhfUZU6zw
587,italian,rbIrit8gZwfyEOdEOeX7jg
588,italian,y9y6V8va7yt_TUnoO68z0w
589,italian,H8qcX7MNNnC1bqE0LnIhKg
590,italian,s9yeu2AneMTK4zRI96RzlQ
591,italian,NZaq_ygLr4N8-blY5dGx-g
592,italian,OmB4X44Ru8gjD6qgSNlXdg
593,italian,8qSOz7oTPUUCafsMOBBNEQ
594,italian,srhEv1OqoK9W5JRdiMWDyw
595,italian,S-BwjmHOZ--bC4nUR4-cmA
596,italian,nw85LVh6H3JIiw3ugvhAmw
597,italian,k2sHdf6WeY22pK3hs6mtqA
598,italian,HuU2IGPfQ23FTOGDQg0Ieg
599,italian,jMdziYLNYGDCegkFQ4lTQA
600,italian,rPKXTHDgtGI4XEo2HuVpow
601,italian,6S62Z7e0UP82shutXERUzA
602,italian,x6_1vzeCH9YvbvIBmSr2iA
603,italian,AT12PEBFRWFox6l2tr7w4w
604,italian,hFeGYPt9M5dd_KXG9a_ePQ
605,italian,fFkqEyupjc5x2iJQIPcpLw
606,italian,E48WbksxAk19a8vjJRVIVQ
607,italian,U91Lj5NUG42zweY_LKjKbQ
608,italian,j69WHdRCVQTypfe7hQWauw
609,italian,rTzojTIarMjh_X7YPliySw
610,italian,uy9JPyjgthV64RCJN-EyAw
611,italian,zTK8reqKrmV7U71YVHYYjg
612,italian,CcxreLJbZsO6Z775-hMWpw
613,italian,xB6tFNg-H3YXL1-CmXavhg
614,italian,844H9r0tRQZmxiEtjeTW0A
615,italian,dbCTJp9ENDVIquxBWONzWQ
616,italian,mOoZZa6WIsgihc_TqyQcXw
617,italian,TO9IICJjvcg1QhLVnap9fA
618,italian,Aazjxg21VH2cncWYBAv68Q
619,italian,-4PCSqieO2rJ4-htOh8v0w
620,italian,Sj3JYCbaEFrAqUzRrenQbg
621,italian,6zH2Ih2Hw2wwf9ssIbZYRw
622,italian,Vm6_cXz8hbvZhot0m1aaRg
623,italian,8PyKaU-YM0HOAfxWsjcwmg
624,italian,L7_MTRZyYp_i-cnH2CU4zQ
625,italian,G-b9kvnRh0pLi4fsdcmwjg
626,italian,EL5Y6BSinmUte5VW4Eh54Q
627,italian,Gzwpeu4rw8T-XDYCllegxQ
628,italian,JcyY0ArcjZhxzLlrBuQuPg
629,italian,nHMDOIX32dGbfpuNUwsLNQ
630,italian,qoBcWhGwlcUsKIQ2nB22vA
631,italian,penftLPo6kx6qCtbsuyLog
632,italian,6KcS6hc2j4kJi2XTGxC1eg
633,italian,KTP__UhbpKF-zA2ty-k6dA
634,italian,cpN0ixPR2l3QFA8Uf1BhCQ
635,italian,ZOfk6Ao0db5icjc0WEq7zg
636,italian,SpyQHasbnU5YkOR6PI4sNQ
637,italian,h1_zWY2PVTZ5ul0RuiJ59g
638,italian,jo30o65XFWmgMJS86zFiFQ
639,italian,6tGW6KMFB1rLGInE6sB3KA
640,italian,iS5UhBr3RuXQntsAH2XMNA
641,italian,nKpHJSu7xbGyerOjfLRzfA
642,italian,BgGz5IdV53bGb4o7opR5zg
643,italian,bjzBkF2FFMsdkCk50xseFQ
644,italian,7cOibAFiGbSsSWo27SLIgw
645,italian,mkS--Oq4UYJMQizSaKJXEw
646,italian,BSv3awhABROYjjwlQaQ-Qw
647,italian,oEjWa3AETzPQfM3S1wRiLA
648,italian,DE51ImtLSVPzNLikpOcocA
649,italian,0SakkRuHhECsDsZ8mRkisQ
650,italian,_Klr6rynJ4b_oc7ehRPoZA
651,italian,ezu7Ai6ADfHDYCklvuipWA
652,italian,tKog0Ewz1roBME_kX1G6hg
653,italian,p1iFh4sgjQbhen8i-8a7ng
654,italian,GOEBF8Odq1SPdz4PWJx6PQ
655,italian,0rtVm7f20mdRfllWCAjuag
656,italian,eby9pE6FzmwjoYRVzDpzew
657,italian,dsxgbkIKyu7x7JgpAKeZPA
658,italian,yzOew6wou7fu51dyn6pNeQ
659,italian,PnGSE8JGbMZKtdHi9go7Kg
660,italian,X83qWL5WPR-QWGXGQ8WP-Q
661,italian,AAQDZdKhtcX7otmOfOF9nw
662,italian,Q9F2ocrmYuGt1yn3M7MOBw
663,italian,DLRbxg74oWNPQJdbSkTDxQ
664,italian,megxpLA5KciBJbW-jNm2RQ
665,italian,HrdIdeDZBTUdyEdSTPG1zg
666,italian,3Ic4C60oSH1cV2jknUXSjQ
667,italian,dm_QxI_oJBeDLHYabbyftw
668,italian,U8Ljrx-w5otdMZNFhw5piw
669,italian,4SdvTwFkW3Qx0f_3zBN_ZA
670,italian,5V4cUVikPN8ALWXBVdjltw
671,italian,kH5RMIaFmd-bekCIhOcqDw
672,italian,6WQ8LXP6lppVdPFkpKYkmA
673,italian,q0hMNf-YhfDMFQyUQdsIJg
674,italian,pFesQXdrv75mTDztZzOiVg
675,italian,Jgaf3JmVaPokYB3ezbhjCQ
676,italian,i5cdbiw1KRyg4w0X44ZBwA
677,italian,GBjxx9AZl95cCno24Wl_QA
678,italian,EKjqSwmhfJFFQQxAJttotQ
679,italian,8dKgnx7EVuVVO6D40LTwjw
680,italian,v1DHGRNCH9247WLYoaoA9A
681,italian,kzd10IXi3dTjoPw0TDj8tA
682,italian,hf6J_NlHOKWUJ4BNib880g
683,italian,u6q1s6c0H9wQwFUJJzAiOw
684,italian,7dYie1rBWQVxfcGbYYTYCw
685,italian,YaHf6hp0jhSKG2t7LLmfJg
686,italian,h9rymMeMUMOxQ9d93U0YDg
687,italian,HcO6Axp1p4udN9jhUerGXg
688,italian,p4TYRKQ82N5Ntb6RPdLPMg
689,italian,nCH7SR7qXu0asO1GU3iqHw
690,italian,MbwsCB7echBlVwzfJ_9c9g
691,italian,8Yv1jmEmwaB5-rsIVIXAig
692,italian,8TEx2Za-zM_pP5MU1t8HxQ
693,italian,Du4yrt8aWlBhOeEjhEH3ww
694,italian,bpPg_ILwgxHd_fqGQhmtRw
695,italian,Q2dKbHvXwmJuoaf1Yahfxw
696,italian,01DAquyaFe54cYXT0SQYhA
697,italian,I6Wg1NFYAAVzM2OpsdqcXA
698,italian,Oq1mej1BYfjcdPKkM_5o8g
699,italian,QgEre4IFSHxbUvHMe8S12g
700,italian,hq_lDiSnheYecX6H0hT7Fg
701,italian,ufntl2yxDlAzPJ6G73eAcQ
702,italian,GVOjDvKHLoo21n3Uip1ETg
703,italian,ddyYKrNWkdc5mudrmLaTvA
704,italian,EkueKakBOazLteBREvD_qA
705,italian,6g8fOqVCNqp-gcFzTwmfxw
706,italian,u5gLdI6l6zsPxL2kOYbyfw
707,italian,DZaN3bNWfwcm__sNw5bvDg
708,italian,QrwObD0lKQsrBlDZzgzewA
709,italian,TfYOx6Ql-wWdjGpgVaNcpQ
710,italian,9fydXI0fj2s-EmlF7vm8Og
711,italian,rHYwqiWTFs-oOKikxY7kag
712,italian,VHkiswx23peLA9Y8rHMo7Q
713,italian,xUqgjIiXNWcjsD21caYs8w
714,italian,00g7JyC684Lzx8Mma_kH1g
715,italian,nvTE9vtXCoYvF9-l6PZMVw
716,italian,wmT2ZK9Z9srX8UUR5D1q_A
717,italian,KEgdfVEVVgJFnGFiLNPDzQ
718,italian,pr_CLSHRCs2lWADPOKKxcw
719,italian,u_Cn0KcNrjzun774_dH2cw
720,italian,Z22s9SoQOndAey4_SULrvA
721,italian,ca5mjbnCm2c8E6AFIb59Rw
722,italian,dE_NbpR8bFmZVKNSPFZfUA
723,italian,C-V8rvmamxMzu7EoQkcFrg
724,italian,KEEXuHCYhsQJ-zpJhu98bA
725,italian,gjZpcE-X4zQOEqWQPelLgg
726,italian,Sfo9WvCJGH8PPTMdNbQQzg
727,italian,b-VbRreVGS9HQLwhYol5Xw
728,italian,ZQrmos0TEPCmMHQUreYvpw
729,italian,olMUqifw-QlikZ9OC2aN6Q
730,italian,xRiLLXjeM2wOvVTYJH2__A
731,italian,YMHxv6VFriKz1KevVXl0Cw
732,italian,7KtUcXF28tDEv8CBbgWNJw
733,italian,Ntia3g3RhsV9g-yHWsS0og
734,italian,xEdAaZTNNHRZbvzBuSjcCg
735,italian,WJS06XxRdc6DD1s4LWE9HA
736,italian,tsK6f3xyjfLTM7xtD1ZY-A
737,italian,kVrTff8uDMSBAaceBwQ7dg
738,italian,TGP5gbAgml0IDRLGCpFnCw
739,italian,enT7NJ7tLMvUMCWQcsUonw
740,italian,ZFaIpks0AmQKdFvqYbj0QQ
741,italian,vLaaNR3rTeSFEZe_nn43BA
742,italian,5DoCTugT9AF-P3VspApsyQ
743,italian,unjqnjSjpdGyP2Gqg0qJVA
744,italian,8ucQ3A7f6h9_PkKStYBkQA
745,italian,rtivWWzG0XjUuhSrwusTgQ
746,italian,qnQG2OYczrvJ3hals7gCjA
747,italian,fowyb5DnUydqFodInCQyQQ
748,italian,_eImQkZt0MlQ0jLZH2LrTQ
749,italian,-tQ9Zlb5d9PPlDz_6UgV7w
750,italian,CDCT0cXhaS2pAKcookXUQQ
751,italian,Tias1_QRB5L-gzoSNNhOMA
752,italian,TybGiZNOipp1R1-u2k3ogA
753,italian,jNwI69XCHnPfxlnpHXO0sg
754,italian,bEloKDe-QVkwakAwmFKbbA
755,italian,8LQLe1jvyGwrkhVMMbA9Vw
756,italian,-VvrQWfbkQWeuGC4L0KcfQ
757,italian,DhBhEWMVLDxYF14a1znUvA
758,italian,fRdTURZB-dROg5dIIDGDLA
759,italian,vTn3ww550Rnhz9naIxtjww
760,italian,LpVbI-E9C-CSp7WhU5h2Iw
761,italian,ZEhQhJIzWHk28DCG7TvrxQ
762,italian,EU47dsc_vvByG3qPIMyRog
763,italian,FG3toTBOTyfVTePW5RuWSw
764,italian,OkfqS1xsv26xa7siRZZqbw
765,italian,Fu7J2Fwoj_S6Jpg9dULzKg
766,italian,_DcfYjnGffQI3iP1Be0kdA
767,italian,81ATGBKh1Ke6EX_L3qHaIQ
768,italian,C-8mGN7lt5rIraO5n-15ug
769,italian,0laCKZiHrdM_ZKdhTFbGgg
770,italian,sZZtK7rro9PK0fBH6L36Eg
771,italian,ePJlqiIhoVKIJW69IE53rg
772,italian,gL4V5DN3yH45hbXqvy8-9g
773,italian,6TCMYUyT45aj-89fYJOiyw
774,italian,wA_KKu3X36JcaUPgFjyIHg
775,italian,5gcrlif2enGxj7eKAoz-5g
776,italian,Mhu-5t9bi1V0tUgf-LgE3g
777,italian,JGKahPBe4lxLWJPuQ72ATA
778,italian,W1pBIFhkjJwjTe2P7o57yg
779,italian,cp7rJwmk0PeVBuGRo4JJfA
780,italian,IcEtg4yaHoe9To7Db1irBA
781,italian,r_fUOUhz-pHZxFDV1hzy0w
782,italian,uMO1DfoytP6Hw5bl_z7mDQ
783,italian,74zaTegd7fnS6llTesn_Dg
784,italian,eTneVbjPKdo4gD9HfkDGdA
785,italian,zPu7J1Kbq0sBHBcfTOgJ2Q
786,italian,j7K-Pevawo8PN3r0WyEE_g
787,italian,ehUuSk5gPTCQmwS_ubgKRA
788,italian,elPjOCDb8WmOpaQEI-AAOw
789,italian,8TUVNSsXhT8t8HzdA5ojOQ
790,italian,NBeQAgTo9hlJxgp9xbMO-w
791,italian,lUQR6cZlHHKXOksH5xOTqA
792,italian,ED2I3t5rOf81cddCsLA4tw
793,italian,nRO136GRieGtxz18uD61DA
794,italian,e_EQojNWskn_hFbKA_UZ-Q
795,italian,GqTgQEqwf3k5JyE7DHDhjw
796,italian,oSAiyZF-xTqdRkwN5KrV_Q
797,italian,_gzXNKarTxagBp6_PkmQKw
798,italian,gu1gF8uZ_KvTzrL67hwH3g
799,italian,A-ert0jDRBfku9ogyW_mEg
800,italian,XsElXaLxUPKquI78poB8yw
801,italian,jzEaiiRa3497HWdf4QKHIA
802,italian,E9NMNWvV70HV5gB369N0EA
803,italian,89qVlmj0Jpf2MG63ImwQig
804,italian,DKLbMLQHvggfIKw2jj6rnA
805,italian,mhhTORjUdXj-UIDjyGmhBg
806,italian,851S-NEGY5Z1BkXD1fI5UQ
807,italian,xtfKAP7X36CCZrJm_Ta6Cg
808,italian,3xOs6rJGDSi6T8f-XiTg7w
809,italian,BQSPAXJcPw-7Gt2CCrH2Yw
810,italian,Lw58gDv9ipwtOcg2EIJp3w
811,italian,79bTSZd0QArz9xmninDdtQ
812,italian,Orbsfc3nI21mQ8cwSPahhg
813,italian,F0MuzanyO6YEen8VtP5LOg
814,italian,dMrF98GlFYIPKYY5NVZHbw
815,italian,4aXPYKWBBpjDmkr9drsZ2g
816,italian,9w3zIx0-n7qPLQynU8saHA
817,italian,9GPRbrLHvPmLScQVw7L3KA
818,italian,BgGsjT3xK3WjlGrJrpjWhg
819,italian,0LKC_M1bumyOcgWgbH9OdQ
820,italian,l3PV4xTIw-yJUBBGnv5u3A
821,italian,9BzRiWO6PSdR-l3dzCm3VA
822,italian,LF2_slTY37P0Ua8vI4Hr5g
823,italian,yIFI6afTRP-tBhY6WsUOPg
824,italian,tsvElYYtUBAEdfK6plnxlg
825,italian,MyVbXtvst8X7sbR7gUA_ug
826,italian,Tgi-rDD3mxFi9uGybZxdaQ
827,italian,bppjJw5J8Ht6WgGp1bzPtQ
828,italian,FeSynfcDT4qB2kDixHUQCA
829,italian,8fr5FYU1ip0phERt1mrekg
830,italian,u-MUL83NUy2gsbV80WZnAA
831,italian,KgxzEspPDlfZ-6_HX70mfg
832,italian,h2HPWsBX3ABNvLHbP3KzqA
833,italian,26E3j9l0XW_onVIUP-ThCw
834,italian,TOlIQbDBIHq_or6JcXx4ZQ
835,italian,BpdlX1j1-FbOC1dWIrZv4w
836,italian,if6ZZopcH51YQ7E3y4BxaA
837,italian,NRcffNvufYo2Jul0h24_qw
838,italian,W8-g8yoLUuLq_US8NqnDhQ
839,italian,uoT2_Wrt1noD6kZOID7tUg
840,italian,R86cJxXMiXRyqzlF24esgg
841,italian,XcfZqLrXdABSZLViQ34VTw
842,italian,z0lX40tXQxOHlU26VhLATA
843,italian,Tt9Mkrgd5Zj_ZJEeU0L7Gg
844,italian,j8cKSxr6aQ8qTx23FLyyiA
845,italian,hFmz7HH2og9hn7xNNv20yw
846,italian,d8ccb-rxYqbHL5P2xrYfVQ
847,italian,gTEBtsTbny8FjSCrnPbHqw
848,italian,vDQ7b3Vn9juJZMwMEtRmsw
849,italian,sDajjybHSYFw8gTVbknPGA
850,italian,AfiSqDmx7Q3qLLgAvhHSRQ
851,italian,rkeH5HJIuX7ZcOaYNum9xA
852,italian,C0BDERmHvzTKYA7fghZW-A
853,italian,Hh9glEE_xDYT_pPUsRPXlA
854,italian,1tiHa-hrvPMBJ-Fk69YWPg
855,italian,aDsUZs-esGEJVBFgAatucQ
856,italian,d7Asc4q2ImoPlA_BhfroTQ
857,italian,aaA4UHm25lbUIOlwwjWLyw
858,italian,UB1mGugr1pvgUUP1eTNXrg
859,italian,x61Sizu7lqGPMGuKEGHo-Q
860,italian,pNYcGGAj4AYaExlmrEmfUw
861,italian,R0tLL3xstwMDf27US0y-Ow
862,italian,Wcnig4807LHZyk8z08IeGw
863,italian,wUoLj0v2cJ9T4mgebQqoZw
864,italian,txSykTj5nbwmpiVNoK_Dyg
865,italian,GCAQmtRdNhqVit5KGJ46Qg
866,italian,bkIMbvXOcztDVz8bpyhMzQ
867,italian,Xw7kzJP2DABsXWiT_NBn9w
868,italian,wvn-FO-tY9_iWmA_OgMvEA
869,italian,i4TzhIY8z0KIaBBH1iLZLA
870,italian,7OwoncdLdUlwh6JMwSz_GQ
871,italian,Md80AwdvKpZXYiSCsVhegA
872,italian,Hv_jHNuw63oO-jtNXuWDVQ
873,italian,V89tx7_QRzSq0GCvhdOCQA
874,italian,t0Bel7xLMUt5g8qIpBylZg
875,italian,5WMGy-lEcQPfLb3q7erS-Q
876,italian,Do-Y5ZJO7NW04kjqgWpHHw
877,italian,gED3ep4dX5FP_FYVTkokIQ
878,italian,ipoJv9uuT3WgjeVozKUx8A
879,italian,uboO7T3XSnl8iq0uQWhMXA
880,italian,-_4i_FQ1Tt_aMU904O82Ow
881,italian,1uOB_tWZwvI0_HakXfu5Jg
882,italian,Xd_l7jtUAZZAAvK8-mI2Jw
883,italian,SJwnDYp53mHEbeZK2nXnbg
884,italian,1XK53gaHMFQIA4VW3B6k1Q
885,italian,-KKgqE2g4c1cH4YmmDR9CQ
886,italian,XInU-DVHFwunAnsOL8bOrA
887,italian,c1kKAH9XMPNeaBhvnIP0FQ
888,italian,l-oj1yA5liiFEEwoi-1ELA
889,italian,BxNs9d8rEW3Tls-nVdmIgA
890,italian,0frCoaUJ_XWiz1BXiHBcwg
891,italian,rem9J_3x0urIH1vrFkEljA
892,italian,vfYhEpp0x-DrNjC6GSJjPQ
893,italian,Y3xDbSHXs6apMA4JLGJZ1Q
894,italian,vgg1dvDP-9tFWSacN4q0nA
895,italian,StpOKezaW-AyN2xA1EJKvw
896,italian,4aF0F8w7yXX9o5_QFky_ig
897,italian,dWc0ijADaD6ZdclJ5LqQdg
898,italian,lnTPfdaqDqWjywWewsE2Lw
899,italian,N-gJbfzl24IbMIuqvDBE-Q
900,italian,Li4N7-v4a7cXV5TT1OFOWw
901,italian,QR7eMOsOXxGg26xx4wQUOw
902,italian,lgHmMRBaU-48kGaNz3jYxg
903,italian,hOzPAkK92GtpGM7JOSrDYw
904,italian,G77Q6kU-7qRefColCRTS0w
905,italian,7FSuPGQTUxe-A2Km_SVTNQ
906,italian,kmcgUxWhwlbmC-FAMTEF2g
907,italian,hDgpiXE5_d4Is1sJ5kUBQg
908,italian,CqtT8rPaSmrRClUBbqsCFA
909,italian,LnMRZhKtOrW1eL04FiPYTg
910,italian,-9NO2IDCJMyNGZMAQ1-VQw
911,italian,VF3wSCRC3mE6JpBQPQXELA
912,italian,60_ONUWGij1TbvDHSEcOpQ
913,italian,WdrPI3wo7wOD2ad2cSjPeQ
914,italian,lhVXYTziF6ZKs7Ex4uRzqQ
915,italian,bpjDo7svAFD10eszaOPQHw
916,italian,m86CNmYThtzzWB3nPnrhbg
917,italian,TN1dGAwvNevkzXfL0sU41A
918,italian,1To57srDy-cVko5QWGcogA
919,italian,_WsfOuvObbp1tH4cBE-jNw
920,italian,rhCs1nF5KTNwx-4YeyoK3g
921,italian,i6xP3ZfL78PXg2gjsOz-og
922,italian,cD_U5PL1tTl_igFPmr_T3A
923,italian,nTt5cLJVcmBdM640izladw
924,italian,aSflr1OB8i4cvd0jzMJfig
925,italian,nvisU3jrXgA7xL5nEt3iXA
926,italian,dMhRafXdr765DHe0k-QfaQ
927,italian,Vq6hrYq4rkZL6pUZU_N6XQ
928,italian,BXiX5-ce4NNxsw7eUDZeOg
929,italian,0xS2Jj-RZuFQKgxEWuVxzA
930,italian,kMxXLrASxsbmS-ZzAaBe-A
931,italian,ieXKc6S3WlEiVkyxgaF9Ig
932,italian,P_0XSN3msfzvEDX6clRTeg
933,italian,akNA5XKUKBGBEBRFljMpXA
934,italian,diCW3Pj1PTVRSyol_d7cZw
935,italian,UM3DuPsG6UKdmsC23O_Icw
936,italian,iZy9jzm96eyop79Wc1m5Ng
937,italian,JnFV_qz7uWbLTY80K89J7Q
938,italian,NmzDoAerQUdvMNT90gk4Xw
939,italian,ZhjRaJkfCIVopvamUzrEsA
940,italian,C9BjYm4WyoQFPQUHmBErDg
941,italian,cSRzfprFfAnT1nAcQMgrDA
942,italian,3xd4L_TdfdhuCjAzJecs6A
943,italian,EHINHIbLklEUShuANKjGgw
944,italian,UF9F0A4e7AJHzNPG5zrHUQ
945,italian,eODPY5rejL6CYvN4DEqwrg
946,italian,t3WXZ8U6espLzY5YQ1Ocsg
947,italian,R7K3u2hcZEAI8ADqGb2LLQ
948,italian,rHYuRaSdcXjKTlOmW91nnQ
949,italian,4SN0mwVSzVkFTpb_aH8cgg
950,italian,fEig4z0y_qCMRLvW7HRuqA
951,italian,VLpXSDyK5yhhfFOs9OM20A
952,italian,vmUNPvduTeWu24d--TbHAg
953,italian,76y4aMBY0lT6zfJLy2EH-Q
954,italian,owZRGT6cxeHrpPxFuslMVw
955,italian,cRmRAl5HHJcysKBSrHivHA
956,italian,c4PIUs7uwg9lA4ObzJ4V5Q
957,italian,u2Uw0v1Rqepv0X6nOyICxA
958,italian,EviCtput3aPEbHEVS4Ahuw
959,italian,o7ebhiCJTSsp43ynRDB1qA
960,italian,8SehQovJOuQDLbtzLLYLyw
961,italian,CBsNd6iuSyiSMPw2pOzRHw
962,italian,vYnQYMWk_CpV8APtyFWYWA
963,italian,hKdvsbuQRtjajWYwjaoOQw
964,italian,4zw8vEJNc4mcHh2ARzj2gw
965,italian,FelC65I3j7s7mM2rnePN3Q
966,italian,PLIjHye4lpsyVRxlIOMPRA
967,italian,9Zv7Xu380q2rzPSLEXX0Xg
968,italian,lOSLnTElmUVC_vCP0q23TA
969,italian,EaNRl3vlDOsNF-gkCR5mBA
970,italian,z68FMmmAGWierLCWEXtLEw
971,italian,XVWogwA8XncHqRY4JVN9eQ
972,italian,B-Bssflz-SxmH0fVSat8tg
973,italian,QhE50zhSMnQaudpHW1jp7g
974,italian,W0sXHSSpkiMEDJiBmSLNYQ
975,italian,XWNamjD2mSpk56B6z1HT9w
976,italian,hV26aNvpfq5g34SI6_gvJA
977,italian,RzKR9QcYP03EQ_8DxTxowg
978,italian,kDJbzzmCEjFbyDQ-lSygvw
979,italian,NNvdMOswZuJ0UUtpP1ievw
980,italian,EMKsuz1fQIGqmWPp3ZEDmA
981,italian,jj_SCEzBi_CdZWMTjTwf_Q
982,italian,Nsj44YGw_ipk4TUrYUL_nw
983,italian,OMp-wasWFsrOo6MYX2zw6Q
984,italian,9g0lwZ_JsKMEHzcn2J4vJQ
985,italian,moaPtBNbQ5VNu2Z0ilCVGQ
986,italian,UKy0nNjMkOBEU3dOCH831w
987,italian,Ubjy_YwMiU69kdSaXC9bgw
988,italian,CVT8h68CM5VOXDK_r5BzzA
989,italian,tHW3EwGwai1AiWQ6ZD-wjg
990,italian,m9zYRZFubncaWsQFIfNo5g
991,italian,1xJV03v3g3oP3G5oDlWuoQ
992,italian,ip733nbgjaMMazfQ-Ibhgg
993,italian,ryvBsB9FrBBZDak87iGS1w
994,italian,ShjpJbFexK0mKEd0BFi6HA
995,italian,-P7qAIG1wr_gXW3nzIq5TA
996,italian,y5b85IZGLxNdksDBFm1GBw
997,italian,mvAjuaS1Jp6dsN4a-i_Fyw
998,italian,cRUuiiEW7F0uqtgSG-sKCg
999,italian,kA_rchd6Q-LzzrVSh05HxQ
1000,mexican,Xjswj531-FkRZPpcccU6kQ
1001,mexican,Wx6lMnEh7dCmX-9PQF1Ifw
1002,mexican,6Ct7OeTRn4caY9g0swFBsw
1003,mexican,BsDu_kup3lJ2QHb-Botpeg
1004,mexican,WZynqsGjqQLc_T8R80_-7g
1005,mexican,ihzI-4yGesoQuAoIocao8g
1006,mexican,9aJ1MVTthZw3QjqoG7mPjg
1007,mexican,7ERwg_4Kiaq1ezKTSSv7pg
1008,mexican,DFRpXRHjOHBxYHiuvwaEQQ
1009,mexican,SULHf6nGQ8sK0UpG1XU30w
1010,mexican,xWLSJOiN1mMRHmBmHyjAfw
1011,mexican,xGoSAOhQBNdJMJmPn7CMDQ
1012,mexican,2kkjzgLwKHFmLAfR86kE3Q
1013,mexican,sTu5z5HUcIYykg97HHj8xA
1014,mexican,Ahx8GsuAGUl8TgqCWP7uXw
1015,mexican,PAJdNrD4HFBN16OAFeDx4A
1016,mexican,_HxxUvRp-0FMH_RoEzG1TA
1017,mexican,xN4yKQMzo3PIoQlFamUOLQ
1018,mexican,rbAxZRKdMoMxeonDTmooFg
1019,mexican,WyiTT3VHjzowMnOnUpZ7TQ
1020,mexican,uLWp1QR_W2WJImMnB706hg
